날짜,NAV,시가,고가,저가,종가,거래량,괴리율,추적오차율
2020-10-14,31751.75,32000,32020,31590,31650,9113863,-0.32,0.57
2020-10-15,31486.07,31595,31625,31275,31415,7091175,-0.23,0.57
2020-10-16,31277.33,31490,31560,31020,31230,8785483,-0.15,0.57
2020-10-19,31352.2,31330,31550,31280,31300,9345020,-0.17,0.57
2020-10-20,31564.2,31165,31520,31050,31520,9166339,-0.14,0.57
2020-10-21,31669.32,31575,31710,31470,31620,8601602,-0.16,0.57
2020-10-22,31468.24,31445,31460,31220,31405,8665206,-0.2,0.57
2020-10-23,31570.67,31535,31625,31280,31520,7466985,-0.16,0.57
2020-10-26,31444.19,31615,31725,31430,31460,8527443,0.05,0.57
2020-10-27,31270.88,31235,31425,31120,31190,7759718,-0.26,0.57
2020-10-28,31358.44,31075,31360,30980,31355,5507810,-0.01,0.57
2020-10-29,31035.55,30915,31010,30635,30980,9810541,-0.18,0.57
2020-10-30,30199.05,30860,30875,30140,30140,19945840,-0.2,0.57
2020-11-02,30634.17,30210,30630,30180,30600,8295629,-0.11,0.57
2020-11-03,31246.37,30725,31245,30720,31210,6876811,-0.12,0.57
2020-11-04,31423.61,31420,31580,31155,31405,14605129,-0.06,0.57
2020-11-05,32191.59,31600,32120,31535,32095,8860281,-0.3,0.57
2020-11-06,32251.9,32220,32420,32085,32175,11045342,-0.24,0.57
2020-11-09,32627.21,32485,32825,32465,32580,9336664,-0.14,0.57
2020-11-10,32655.8,32735,32735,32350,32575,12650461,-0.25,0.57
2020-11-11,33154.94,32695,33155,32665,33100,10103590,-0.17,0.57
2020-11-12,33015.27,33085,33135,32840,32940,13036933,-0.23,0.57
2020-11-13,33345.89,32815,33295,32780,33285,8850301,-0.18,0.57
2020-11-16,34105.64,33505,34085,33420,33995,9500098,-0.32,0.57
2020-11-17,34027.58,34080,34205,33895,33985,11098016,-0.13,0.57
2020-11-18,34037.79,34000,34145,33875,33950,7760885,-0.26,0.57
2020-11-19,34058.3,33815,34005,33725,33995,7315739,-0.19,0.57
2020-11-20,34102.89,33925,34140,33845,34030,7302254,-0.21,0.57
2020-11-23,34886.76,34150,34850,34055,34810,8953641,-0.22,0.57
2020-11-24,35069.56,34935,35210,34820,35000,11447244,-0.2,0.57
2020-11-25,34873.91,35225,35340,34615,34795,11035676,-0.23,0.57
2020-11-26,35255.64,34780,35140,34690,35140,8207630,-0.33,0.57
2020-11-27,35317.06,35140,35270,35025,35220,9576458,-0.27,0.57
2020-11-30,34648.84,35330,35470,34685,34685,15007819,0.1,0.57
2020-12-01,35285.24,34900,35335,34890,35235,5413659,-0.14,0.57
2020-12-02,35911.79,35405,35900,35360,35850,7917365,-0.17,0.57
2020-12-03,36212.13,35970,36145,35825,36105,12162287,-0.3,0.57
2020-12-04,36814.61,36245,36965,36235,36750,11121191,-0.18,0.57
2020-12-07,37038.25,37060,37115,36510,36950,18683440,-0.24,0.57
2020-12-08,36395.25,36915,36935,36360,36360,13170091,-0.1,0.57
2020-12-09,37198.77,36580,37200,36535,37200,13249828,0.0,0.57
2020-12-10,36985.7,36780,37240,36575,36905,11741753,-0.22,0.57
2020-12-11,37271.83,37145,37400,37120,37225,10436927,-0.13,0.57
2020-12-14,37203.74,37250,37430,37035,37080,13689086,-0.33,0.57
2020-12-15,37135.34,37100,37150,36710,37080,13772264,-0.15,0.57
2020-12-16,37299.65,37370,37465,37130,37235,7680296,-0.17,0.57
2020-12-17,37246.95,37260,37270,36815,37200,8171247,-0.13,0.57
2020-12-18,37201.56,37290,37315,37055,37150,7557423,-0.14,0.57
2020-12-21,37263.7,37205,37225,36740,37195,14021631,-0.18,0.57
2020-12-22,36688.2,37055,37145,36590,36590,13099479,-0.27,0.57
2020-12-23,37178.37,36780,37160,36465,37110,15811599,-0.18,0.57
2020-12-24,37962.89,37180,37985,37180,37850,10047380,-0.3,0.57
2020-12-28,38037.9,38090,38370,37890,38040,9844389,0.01,0.57
2020-12-29,38752.99,38395,38720,37940,38685,16428368,-0.18,0.57
2020-12-30,39554.42,38520,39590,38440,39500,12736997,-0.14,0.57
2021-01-04,40615.17,39585,40615,39405,40540,12185235,-0.19,0.57
2021-01-04,40615.17,39585,40615,39405,40540,12185235,-0.19,0.57
2021-01-05,41230.17,40325,41150,40200,41150,9126676,-0.19,0.57
2021-01-06,40835.69,41270,41680,40595,40750,15221599,-0.21,0.57
2021-01-07,41709.04,41210,42040,41190,41700,8752407,-0.02,0.57
2021-01-08,43651.13,42245,43785,42115,43545,11521190,-0.24,0.58
2021-01-11,43741.49,44000,45370,42930,43655,23107696,-0.2,0.58
2021-01-12,43413.04,43430,43725,42125,43315,25494989,-0.23,0.57
2021-01-13,43664.44,43360,43895,43015,43560,11988847,-0.24,0.57
2021-01-14,43609.6,43340,43830,43240,43505,9091710,-0.24,0.57
2021-01-15,42677.27,43735,44185,42535,42550,11911736,-0.3,0.58
2021-01-18,41681.68,42095,42495,41455,41560,11959669,-0.29,0.58
2021-01-19,42769.82,41785,42950,41590,42655,9750896,-0.27,0.58
2021-01-20,43035.92,43410,43495,42445,42900,10680032,-0.32,0.58
2021-01-21,43663.74,43300,43590,43010,43530,9087554,-0.31,0.58
2021-01-22,43349.16,43675,43930,43225,43225,13042949,-0.29,0.58
2021-01-25,44381.63,43405,44320,43265,44260,6385034,-0.27,0.58
2021-01-26,43320.44,44160,44195,42855,43055,10607621,-0.61,0.57
2021-01-27,42962.68,43370,43805,42775,42910,8780005,-0.12,0.57
2021-01-28,42232.24,42155,42645,41830,42070,10835668,-0.38,0.57
2021-01-29,41144.32,42555,42620,40910,41125,13333276,-0.05,0.63
2021-02-01,42231.91,41000,42170,40705,42150,10696458,-0.19,0.63
2021-02-02,42793.95,42600,43400,42330,42775,12520132,-0.04,0.63
2021-02-03,43213.56,43125,43405,42580,43130,10276903,-0.19,0.63
2021-02-04,42520.55,43030,43030,42125,42410,18129738,-0.26,0.63
2021-02-05,43014.15,42660,43030,42385,42950,13252969,-0.15,0.63
2021-02-08,42577.6,42905,43090,42475,42530,7391704,-0.11,0.63
2021-02-09,42471.93,42835,43145,42385,42385,8236149,-0.2,0.63
2021-02-10,42653.6,42525,42795,42095,42680,6526416,0.06,0.63
2021-02-15,43394.91,43305,43510,43145,43305,6603808,-0.21,0.63
2021-02-16,43612.43,43475,43870,43280,43495,8542745,-0.27,0.63
2021-02-17,43107.02,43255,43270,42735,43025,17530618,-0.19,0.63
2021-02-18,42427.18,42950,43125,42385,42410,8841408,-0.04,0.63
2021-02-19,42781.41,42440,42805,41720,42780,9728222,-0.0,0.63
2021-02-22,42374.63,43055,43260,42290,42330,8518245,-0.11,0.63
2021-02-23,42276.85,42050,42615,41730,42285,7733807,0.02,0.63
2021-02-24,41406.04,42250,42680,41350,41385,10408909,-0.05,0.63
2021-02-25,42949.49,42010,42920,41960,42890,8858726,-0.14,0.63
2021-02-26,41681.28,41960,41995,41325,41705,10297433,0.06,0.63
2021-03-02,42173.59,42705,42920,41835,42170,8601611,-0.01,0.63
2021-03-03,42720.97,42070,42650,41925,42640,6142052,-0.19,0.63
2021-03-04,42104.34,42095,42435,41790,42095,6777655,-0.02,0.63
2021-03-05,41885.71,41470,42005,41235,41870,10363864,-0.04,0.63
2021-03-08,41522.1,42250,42250,41390,41475,8296841,-0.11,0.63
2021-03-09,41266.4,41485,41540,40565,41215,11896444,-0.12,0.63
2021-03-10,41035.46,41760,41760,40875,40980,8187756,-0.14,0.63
2021-03-11,41794.53,41145,41935,41130,41815,6417962,0.05,0.63
2021-03-12,42306.89,42255,42415,42015,42185,6953557,-0.29,0.62
2021-03-15,42109.82,42230,42315,41935,41980,8495978,-0.31,0.62
2021-03-16,42423.62,42180,42435,42090,42330,5575783,-0.22,0.62
2021-03-17,42092.83,42340,42355,41730,41995,8129905,-0.23,0.62
2021-03-18,42398.54,42320,42715,42300,42300,8690814,-0.23,0.62
2021-03-19,41980.92,41715,42075,41645,41855,9277711,-0.3,0.6
2021-03-22,41950.88,42025,42095,41615,41925,6345196,-0.06,0.59
2021-03-23,41555.48,42180,42270,41485,41530,6645759,-0.06,0.58
2021-03-24,41394.64,41265,41515,41015,41340,5672036,-0.13,0.54
2021-03-25,41532.1,41230,41795,41210,41520,9780916,-0.03,0.54
2021-03-26,41969.71,41685,41955,41575,41905,6635123,-0.15,0.53
2021-03-29,41885.36,42050,42060,41670,41830,6417371,-0.13,0.53
2021-03-30,42405.43,41940,42455,41940,42300,5099664,-0.25,0.49
2021-03-31,42242.86,42410,42695,42175,42185,7237093,-0.14,0.49
2021-04-01,42683.41,42485,42650,42315,42570,5221705,-0.27,0.49
2021-04-02,43117.34,42920,43190,42895,43045,5352010,-0.17,0.48
2021-04-05,43227.9,43200,43260,42880,43130,5186919,-0.23,0.48
2021-04-06,43330.92,43380,43405,42960,43190,4911544,-0.33,0.48
2021-04-07,43411.63,43270,43445,43135,43295,5107254,-0.27,0.48
2021-04-08,43426.77,43230,43350,43065,43255,5325846,-0.4,0.48
2021-04-09,43168.82,43290,43475,42945,43050,7187076,-0.28,0.48
2021-04-12,43160.82,43200,43255,42950,43050,5890537,-0.26,0.48
2021-04-13,43649.76,43060,43690,43045,43540,4687090,-0.25,0.48
2021-04-14,43813.66,43660,43895,43480,43840,6682250,0.06,0.48
2021-04-15,44011.32,43765,44135,43725,43880,6682443,-0.3,0.48
2021-04-16,43984.76,44025,44040,43715,43855,5925140,-0.3,0.48
2021-04-19,43936.13,43855,44120,43730,43850,5106949,-0.2,0.47
2021-04-20,44199.58,43760,44170,43760,44125,5454369,-0.17,0.47
2021-04-21,43409.23,43840,43905,43195,43335,11608961,-0.17,0.47
2021-04-22,43471.36,43520,43690,43355,43400,6251618,-0.16,0.47
2021-04-23,43568.34,43170,43550,42925,43425,4199882,-0.33,0.47
2021-04-26,43968.24,43540,43830,43500,43820,4703970,-0.34,0.47
2021-04-27,43948.2,43860,43910,43680,43870,4696932,-0.18,0.47
2021-04-28,42808.47,43820,43825,43320,43405,3886549,1.39,0.47
2021-04-29,42689.59,42885,43020,42505,42590,5172662,-0.23,0.47
2021-04-30,42296.03,42525,42655,42135,42295,5000310,-0.0,0.47
2021-05-03,42095.46,42250,42630,41975,42025,5093573,-0.17,0.47
2021-05-04,42416.48,42070,42380,41930,42380,4407448,-0.09,0.47
2021-05-06,42720.48,42205,42650,42155,42630,4079571,-0.21,0.47
2021-05-07,42914.49,42695,43040,42635,42905,4762435,-0.02,0.47
2021-05-10,43621.71,43140,43730,43050,43625,5371064,0.01,0.47
2021-05-11,42933.76,43310,43385,42695,42860,5376252,-0.17,0.47
2021-05-12,42243.77,42880,42880,41850,42150,7015716,-0.22,0.47
2021-05-13,41663.51,41590,42090,41480,41665,6430467,0.0,0.47
2021-05-14,42072.5,41825,42200,41775,42055,7032555,-0.04,0.47
2021-05-17,41886.8,42295,42310,41640,41875,5220610,-0.03,0.47
2021-05-18,42368.19,42005,42435,42005,42370,4389457,0.0,0.47
2021-05-20,42228.74,42045,42345,41955,42235,4215729,0.01,0.47
2021-05-21,42275.83,42470,42835,42130,42215,8246703,-0.14,0.47
2021-05-24,42124.76,42170,42340,41990,42095,6106818,-0.07,0.47
2021-05-25,42503.33,42310,42555,42210,42495,5805624,-0.02,0.47
2021-05-26,42419.52,42550,42670,42325,42410,5204460,-0.02,0.47
2021-05-27,42313.3,42440,42490,42035,42335,13177331,0.05,0.49
2021-05-28,42607.97,42460,42760,42385,42595,5215301,-0.03,0.49
2021-05-31,42803.05,42730,42760,42430,42760,4618216,-0.1,0.49
2021-06-01,43042.63,42760,43240,42700,43005,5297118,-0.09,0.49
2021-06-02,43025.99,43015,43260,42925,42970,4844660,-0.13,0.49
2021-06-03,43396.88,43050,43550,43050,43370,4755748,-0.06,0.49
2021-06-04,43231.27,43200,43295,42925,43205,5274101,-0.06,0.49
2021-06-07,43335.52,43455,43575,43070,43360,4247539,0.06,0.49
2021-06-08,43297.65,43360,43500,43215,43275,2840242,-0.05,0.49
2021-06-09,42827.28,43180,43235,42785,42785,3459079,-0.1,0.49
2021-06-10,42944.81,42815,43060,42745,42930,4871454,-0.03,0.49
2021-06-11,43287.38,43050,43335,43045,43245,4378278,-0.1,0.49
2021-06-14,43331.97,43285,43285,43075,43225,3097154,-0.25,0.49
2021-06-15,43422.04,43255,43390,43175,43325,3073690,-0.22,0.49
2021-06-16,43704.87,43270,43650,43260,43590,3676301,-0.26,0.49
2021-06-17,43481.25,43350,43420,43165,43340,5396436,-0.32,0.49
2021-06-18,43510.89,43440,43585,43350,43470,3680167,-0.09,0.49
2021-06-21,43154.26,43025,43200,42860,43050,5570443,-0.24,0.49
2021-06-22,43448.42,43285,43405,43240,43345,4466264,-0.24,0.49
2021-06-23,43681.26,43495,43640,43380,43570,4384229,-0.25,0.49
2021-06-24,43844.55,43640,43855,43635,43735,3152929,-0.25,0.49
2021-06-25,44046.92,43910,44175,43880,43955,4136736,-0.21,0.49
2021-06-28,44003.95,44015,44060,43800,43910,3513373,-0.21,0.49
2021-06-29,43865.06,43935,43960,43605,43740,3939461,-0.29,0.49
2021-06-30,43996.4,43845,44020,43805,43895,3252256,-0.23,0.49
2021-07-01,43748.5,43915,43915,43575,43640,4290079,-0.25,0.49
2021-07-02,43713.79,43625,43815,43580,43585,3436772,-0.29,0.49
2021-07-05,43880.55,43770,43910,43710,43790,2774715,-0.21,0.49
2021-07-06,44065.71,43910,44100,43895,43990,4009188,-0.17,0.49
2021-07-07,43811.07,43840,43840,43605,43715,3816728,-0.22,0.49
2021-07-08,43378.05,43765,43875,43260,43260,5209381,-0.27,0.49
2021-07-09,42898.61,42840,43050,42445,42800,8288519,-0.23,0.49
2021-07-12,43241.6,43060,43260,43060,43185,3929269,-0.13,0.49
2021-07-13,43584.13,43380,43565,43380,43550,3654600,-0.08,0.49
2021-07-14,43469.89,43400,43465,43225,43400,3453656,-0.16,0.49
2021-07-15,43787.88,43525,43720,43380,43695,2841123,-0.21,0.49
2021-07-16,43596.09,43500,43560,43345,43510,3617046,-0.2,0.49
2021-07-19,43100.09,43135,43155,42930,43020,4034494,-0.19,0.49
2021-07-20,42966.17,42705,42930,42660,42880,3885032,-0.2,0.49
2021-07-21,42714.05,43145,43145,42625,42660,4986269,-0.13,0.49
2021-07-22,43252.18,42910,43280,42910,43190,3684633,-0.14,0.49
2021-07-23,43268.59,43260,43400,43140,43270,5383684,0.0,0.49
2021-07-26,42860.23,43405,43405,42805,42805,3752968,-0.13,0.49
2021-07-27,42933.77,43030,43195,42875,42875,3617517,-0.14,0.49
2021-07-28,42971.4,42800,43070,42650,43005,3691893,0.08,0.49
2021-07-29,43006.01,43075,43160,42865,43010,3999341,0.01,0.49
2021-07-30,42448.08,42830,42845,42450,42485,5066159,0.09,0.49
2021-08-02,42736.73,42685,42755,42370,42685,5666629,-0.12,0.49
2021-08-03,43057.25,42630,43060,42600,43060,4634044,0.01,0.49
2021-08-04,43663.88,43170,43710,43095,43665,6976309,0.0,0.49
2021-08-05,43533.78,43655,43835,43510,43585,5139328,0.12,0.49
2021-08-06,43387.24,43580,43680,43280,43380,3737342,-0.02,0.49
2021-08-09,43223.13,43190,43350,43035,43180,3972301,-0.1,0.49
2021-08-10,42915.49,43325,43325,42755,42900,3407441,-0.04,0.49
2021-08-11,42532.69,42785,42920,42490,42515,4612520,-0.04,0.49
2021-08-12,42296.62,42505,42595,42200,42345,4505379,0.11,0.49
2021-08-13,41661.92,42245,42275,41455,41630,7095485,-0.08,0.49
2021-08-17,41188.25,41670,41775,41090,41160,5913734,-0.07,0.49
2021-08-18,41392.6,41175,41570,40955,41365,4808571,-0.07,0.49
2021-08-19,40551.61,41045,41300,40540,40540,6759342,-0.03,0.49
2021-08-20,40133.65,40700,40870,39980,40145,8408192,0.03,0.49
2021-08-23,40513.15,40420,40825,40260,40505,5409615,-0.02,0.49
2021-08-24,41303.91,40840,41300,40840,41275,4241423,-0.07,0.49
2021-08-25,41449.13,41385,41610,41125,41405,3821022,-0.11,0.49
2021-08-26,41093.86,41470,41595,41025,41095,3769213,0.0,0.49
2021-08-27,41079.89,40945,41235,40765,41070,5072400,-0.02,0.49
2021-08-30,41204.71,41480,41560,41070,41170,4219723,-0.08,0.49
2021-08-31,42033.3,41205,41985,41005,41985,4764658,-0.11,0.49
2021-09-01,42047.28,41935,42165,41750,42045,4582369,-0.01,0.49
2021-09-02,41645.47,41960,42040,41525,41660,5990056,0.03,0.49
2021-09-03,41977.29,41790,42020,41670,41930,4498314,-0.11,0.49
2021-09-06,42091.45,41975,42125,41835,42075,4452547,-0.04,0.49
2021-09-07,41834.42,42040,42055,41675,41825,3591745,-0.02,0.49
2021-09-08,41506.69,41675,41805,41390,41460,4229352,-0.11,0.49
2021-09-09,40779.71,41330,41370,40695,40725,4219444,-0.13,0.49
2021-09-10,40920.96,40800,41015,40670,40915,4861901,-0.01,0.49
2021-09-13,41020.87,40765,41140,40705,41005,4517520,-0.04,0.49
2021-09-14,41285.88,41160,41510,41160,41265,5231165,-0.05,0.49
2021-09-15,41334.32,41275,41480,41095,41325,4602430,-0.02,0.49
2021-09-16,40969.56,41490,41490,40880,40965,5613806,-0.01,0.49
2021-09-17,41145.52,40820,41140,40675,41070,4331783,-0.18,0.49
2021-09-23,41093.35,40820,41110,40745,41005,5441902,-0.21,0.49
2021-09-24,41031.49,41200,41270,40910,40965,6265872,-0.16,0.49
2021-09-27,41144.7,40970,41295,40880,41100,4760621,-0.11,0.49
2021-09-28,40667.52,41070,41070,40560,40565,5408563,-0.25,0.45
2021-09-29,40130.58,40075,40240,39665,40030,10565670,-0.25,0.49
2021-09-30,40252.3,39955,40295,39805,40195,6593205,-0.14,0.49
2021-10-01,39595.92,39970,40065,39415,39445,4788681,-0.38,0.49
2021-10-05,38918.0,39085,39245,38540,38860,8937945,-0.15,0.49
2021-10-06,38310.01,39060,39260,38260,38260,7893498,-0.13,0.49
2021-10-07,38930.29,38600,38995,38590,38900,5015041,-0.08,0.49
2021-10-08,38856.97,39070,39090,38760,38815,4381313,-0.11,0.49
2021-10-12,38185.12,38695,38725,37990,38150,5355639,-0.09,0.49
2021-10-13,38525.78,38120,38670,38065,38535,4243628,0.02,0.49
2021-10-14,39074.76,38755,39040,38750,39020,4368453,-0.14,0.49
2021-10-15,39435.05,39290,39530,39265,39420,3721040,-0.04,0.49
2021-10-18,39317.09,39465,39495,39025,39295,3503005,-0.06,0.49
2021-10-19,39657.04,39575,39695,39430,39625,3872812,-0.08,0.49
2021-10-20,39489.87,39780,39895,39450,39450,3835724,-0.1,0.49
2021-10-21,39432.93,39500,39635,39330,39380,3907613,-0.13,0.49
2021-10-22,39449.07,39330,39575,39250,39415,2771293,-0.09,0.49
2021-10-25,39615.14,39315,39680,39100,39620,3550983,0.01,0.49
2021-10-26,40021.1,39840,40060,39730,39990,3599613,-0.08,0.49
2021-10-27,39577.68,39865,39930,39515,39655,2868589,0.2,0.49
2021-10-28,39418.98,39540,39735,39445,39460,3524611,0.1,0.49
2021-10-29,38875.81,39625,39635,38740,38825,5479280,-0.13,0.49
2021-11-01,39010.23,39150,39175,38945,38985,4179211,-0.06,0.49
2021-11-02,39510.47,39195,39815,39195,39505,3437518,-0.01,0.49
2021-11-03,38975.84,39660,39660,38845,38945,4442344,-0.08,0.49
2021-11-04,39180.5,39315,39545,39095,39165,5563851,-0.04,0.49
2021-11-05,39012.79,39455,39520,38770,38995,5550859,-0.05,0.49
2021-11-08,38988.74,39070,39090,38555,38945,5076877,-0.11,0.49
2021-11-09,39065.86,38955,39345,38830,39045,4565165,-0.05,0.49
2021-11-10,38653.75,38825,39055,38580,38630,4753805,-0.06,0.49
2021-11-11,38626.68,38370,38625,38270,38625,4274634,-0.0,0.49
2021-11-12,39066.93,38885,39180,38730,39035,3505198,-0.08,0.49
2021-11-15,39462.83,39300,39560,39230,39485,5272240,0.06,0.49
2021-11-16,39433.3,39470,39650,39260,39415,4428306,-0.05,0.49
2021-11-17,38970.95,39490,39495,38870,38920,4195620,-0.13,0.49
2021-11-18,38770.8,38760,38990,38665,38760,4510585,-0.03,0.49
2021-11-19,39078.77,38865,39105,38695,39045,4258535,-0.09,0.49
2021-11-22,39933.23,39255,39980,39240,39950,5040107,0.04,0.49
2021-11-23,39669.72,39885,39935,39545,39600,5007395,-0.18,0.49
2021-11-24,39565.15,39715,39910,39315,39520,5758295,-0.11,0.49
2021-11-25,39217.86,39545,39545,39160,39230,3914923,0.03,0.49
2021-11-26,38532.15,39050,39235,38445,38510,5059924,-0.06,0.49
2021-11-29,38200.91,38115,38510,38005,38205,5194357,0.01,0.49
2021-11-30,37361.91,38540,38620,37095,37430,7565591,0.18,0.49
2021-12-01,38351.02,37545,38405,37435,38330,5262582,-0.05,0.49
2021-12-02,39001.73,38080,38955,37990,38935,5465496,-0.17,0.49
2021-12-03,39232.86,38805,39340,38630,39230,6274555,-0.01,0.49
2021-12-06,39322.9,39100,39480,38755,39305,9783182,-0.05,0.49
2021-12-07,39670.34,39345,39665,39095,39630,5021847,-0.1,0.49
2021-12-08,39765.21,39975,40280,39680,39805,7043627,0.1,0.49
2021-12-09,40149.29,39755,40070,39730,39925,7336363,-0.56,0.49
2021-12-10,39836.87,39785,39895,39620,39705,2822148,-0.33,0.49
2021-12-13,39767.08,39900,40365,39695,39735,4707617,-0.08,0.49
2021-12-14,39582.06,39500,39710,39340,39510,5005482,-0.18,0.49
2021-12-15,39606.47,39335,39535,39250,39520,3644663,-0.22,0.49
2021-12-16,39808.92,39840,39935,39500,39750,5060072,-0.15,0.49
2021-12-17,39937.31,39510,39880,39390,39850,3682394,-0.22,0.49
2021-12-20,39177.8,39650,39650,39045,39115,4632691,-0.16,0.49
2021-12-21,39436.15,39320,39560,39160,39415,5241992,-0.05,0.49
2021-12-22,39648.24,39640,39815,39495,39625,4839291,-0.06,0.49
2021-12-23,39856.57,39840,39860,39610,39820,4722100,-0.09,0.49
2021-12-24,40093.16,39975,40280,39965,40115,4644586,0.05,0.49
2021-12-27,39901.01,40130,40145,39880,39880,3732560,-0.05,0.49
2021-12-28,40161.01,40040,40205,39745,40205,5060924,0.11,0.49
2021-12-29,40187.12,40205,40375,40065,40115,4309822,-0.18,0.49
2021-12-30,39932.48,40145,40255,39790,39870,3863164,-0.16,0.48
2022-01-03,40064.39,40050,40345,39825,39965,4923712,-0.25,0.48
2022-01-04,40054.08,40070,40070,39720,39940,4708649,-0.28,0.48
2022-01-04,40054.08,40070,40070,39720,39940,4708649,-0.28,0.48
2022-01-05,39552.58,39850,39905,39160,39370,8813841,-0.46,0.48
2022-01-06,39135.43,39100,39460,38935,38975,10391295,-0.41,0.48
2022-01-07,39597.23,39225,39550,39145,39465,3681317,-0.33,0.48
2022-01-10,39265.8,39420,39445,38880,39165,4980669,-0.26,0.47
2022-01-11,39409.88,39225,39445,39050,39280,4298895,-0.33,0.47
2022-01-12,39978.47,39545,39935,39530,39925,4323445,-0.13,0.48
2022-01-13,39813.43,39975,40030,39680,39720,4178583,-0.23,0.48
2022-01-14,39259.35,39405,39480,39035,39105,4234215,-0.39,0.48
2022-01-17,38895.02,39105,39145,38600,38820,5841437,-0.19,0.47
2022-01-18,38615.68,38940,38995,38410,38520,5738430,-0.25,0.47
2022-01-19,38335.3,38255,38630,38120,38240,5790865,-0.25,0.47
2022-01-20,38552.69,38245,38465,38100,38465,4624230,-0.23,0.47
2022-01-21,38121.94,38100,38180,37780,38030,9151779,-0.24,0.47
2022-01-24,37644.17,37920,38040,37450,37600,10270662,-0.12,0.47
2022-01-25,36755.0,37505,37535,36490,36685,11372537,-0.19,0.47
2022-01-26,36542.28,36810,37010,36535,36570,5888382,0.08,0.47
2022-01-27,35341.69,36600,36650,35305,35305,10446225,-0.1,0.48
2022-01-28,36264.29,35495,36485,35200,36250,11148433,-0.04,0.49
2022-02-03,36628.47,36875,37200,36600,36600,6866201,-0.08,0.41
2022-02-04,37102.5,36700,37090,36605,37080,5619747,-0.06,0.41
2022-02-07,36758.76,37005,37080,36355,36700,7116290,-0.16,0.41
2022-02-08,36817.31,36990,37160,36505,36770,4930794,-0.13,0.41
2022-02-09,37340.51,37100,37290,37005,37280,4851709,-0.16,0.41
2022-02-10,37634.5,37505,37670,37340,37590,4664133,-0.12,0.41
2022-02-11,37342.03,37250,37505,37065,37240,4820161,-0.27,0.41
2022-02-14,36780.21,36870,37030,36475,36740,5481409,-0.11,0.41
2022-02-15,36526.97,36850,36885,36340,36515,5334150,-0.03,0.41
2022-02-16,37211.73,36915,37205,36900,37175,4230431,-0.1,0.41
2022-02-17,37436.93,37290,37740,37010,37415,8161860,-0.06,0.41
2022-02-18,37333.7,37020,37375,36905,37275,5459390,-0.16,0.41
2022-02-21,37308.52,36830,37300,36530,37300,3998311,-0.02,0.41
2022-02-22,36831.4,36710,36910,36510,36760,5092278,-0.19,0.41
2022-02-23,36924.0,37020,37100,36695,36890,4660928,-0.09,0.41
2022-02-24,35986.76,36440,36500,35815,35925,10463997,-0.17,0.41
2022-02-25,36325.92,36260,36530,36150,36330,8181295,0.01,0.41
2022-02-28,36634.9,36095,36605,36010,36605,6546067,-0.08,0.41
2022-03-02,36541.02,36625,36720,36415,36455,5075944,-0.24,0.41
2022-03-03,37189.83,36795,37175,36750,37150,4082459,-0.11,0.41
2022-03-04,36649.76,37010,37040,36415,36575,7789332,-0.2,0.41
2022-03-07,35781.18,36000,36025,35530,35755,14965083,-0.07,0.41
2022-03-08,35411.45,35305,35680,35165,35290,6369838,-0.34,0.41
2022-03-10,36274.56,36000,36170,35905,36020,3412228,-0.7,0.41
2022-03-11,36009.67,35915,36030,35695,35885,9987144,-0.35,0.41
2022-03-14,35945.1,35845,36040,35680,35820,8660429,-0.35,0.41
2022-03-15,35592.35,35705,35765,35395,35510,13216342,-0.23,0.41
2022-03-16,36098.21,35880,36095,35615,36040,5859523,-0.16,0.41
2022-03-17,36634.26,36645,36860,36575,36585,8279341,-0.13,0.41
2022-03-18,36719.52,36485,36685,36405,36665,4372507,-0.15,0.41
2022-03-21,36363.64,36850,36850,36250,36290,5565648,-0.2,0.41
2022-03-22,36652.93,36290,36650,36265,36620,4524529,-0.09,0.41
2022-03-23,36969.88,36825,37090,36740,36940,6119415,-0.08,0.41
2022-03-24,36823.44,36685,36780,36485,36770,5749483,-0.15,0.41
2022-03-25,36688.25,36930,36935,36545,36620,4337330,-0.19,0.41
2022-03-28,36689.62,36500,36745,36300,36645,4105327,-0.12,0.41
2022-03-29,36862.35,36835,36995,36700,36835,4225755,-0.07,0.41
2022-03-30,37016.19,37080,37200,36890,36965,4375540,-0.14,0.44
2022-03-31,37126.11,36940,37230,36885,37080,4502992,-0.12,0.44
2022-04-01,36883.98,36925,36930,36615,36795,4077720,-0.24,0.44
2022-04-04,37059.47,36725,37005,36555,36970,4646082,-0.24,0.44
2022-04-05,37039.12,37115,37160,36840,36935,4490357,-0.28,0.44
2022-04-06,36665.74,36700,36760,36530,36555,5233744,-0.3,0.44
2022-04-07,36139.57,36385,36385,35995,36075,10234728,-0.18,0.44
2022-04-08,36165.45,36150,36195,35905,36100,6370443,-0.18,0.44
2022-04-11,36144.0,35960,36240,35830,36100,8974553,-0.12,0.44
2022-04-12,35799.63,35850,35990,35620,35760,9639935,-0.11,0.45
2022-04-13,36464.18,35860,36470,35815,36440,6828087,-0.07,0.45
2022-04-14,36304.45,36430,36430,36115,36235,7430712,-0.19,0.45
2022-04-15,35950.95,36000,36000,35730,35805,6497906,-0.41,0.45
2022-04-18,35929.14,35690,35950,35570,35835,5517718,-0.26,0.45
2022-04-19,36302.77,35980,36340,35970,36255,3026251,-0.13,0.45
2022-04-20,36318.75,36265,36310,35955,36225,2807810,-0.26,0.45
